id,text,user_id,sender_id,sender_name,sent_date,sentiment,word_count,created_at,updated_at,twitter_id
572,You're just perfect. I appreciate it.,6,255558408,Neesy24,2016-12-29 03:19:05 +0000,1,6,2017-06-09 15:01:32.834333,2017-06-09 15:01:32.834333,8.14309737705705e+17
573,Lmfao,6,255558408,Neesy24,2016-12-29 03:18:41 +0000,0,1,2017-06-09 15:01:32.83948,2017-06-09 15:01:32.83948,8.14309639768642e+17
574,I got you,6,255558408,Neesy24,2016-12-29 02:34:01 +0000,0,3,2017-06-09 15:01:32.844321,2017-06-09 15:01:32.844321,8.14298396408291e+17
575,https://t.co/YvrpmfyVKq,6,255558408,Neesy24,2016-12-29 02:21:50 +0000,0,1,2017-06-09 15:01:32.848341,2017-06-09 15:01:32.848341,8.14295329352913e+17
576,Miss you ...,6,255558408,Neesy24,2016-12-29 00:04:33 +0000,-1,3,2017-06-09 15:01:32.852176,2017-06-09 15:01:32.852176,8.1426078319872e+17
577,https://t.co/KJoQzvLorm,6,255558408,Neesy24,2016-12-29 00:02:49 +0000,0,1,2017-06-09 15:01:32.856263,2017-06-09 15:01:32.856263,8.14260346621927e+17
578,Hope you having a good day,6,255558408,Neesy24,2016-12-28 22:17:18 +0000,2,6,2017-06-09 15:01:32.860425,2017-06-09 15:01:32.860425,8.14233791308898e+17
579,No I don't.,6,255558408,Neesy24,2016-12-28 22:16:59 +0000,0,3,2017-06-09 15:01:32.864421,2017-06-09 15:01:32.864421,8.14233714507055e+17
580,I actually like you,6,255558408,Neesy24,2016-12-28 21:56:14 +0000,1,4,2017-06-09 15:01:32.870317,2017-06-09 15:01:32.870317,8.14228492149817e+17
581,I'm sorry for lying. But if it makes it any better I didn't finish when I Fucked her,6,255558408,Neesy24,2016-12-28 20:44:02 +0000,-1,18,2017-06-09 15:01:32.877628,2017-06-09 15:01:32.877628,8.14210321191735e+17
582,So why you so mad at me about what I did,6,255558408,Neesy24,2016-12-28 20:42:06 +0000,-1,11,2017-06-09 15:01:32.895485,2017-06-09 15:01:32.895485,8.14209834614751e+17
583,Me too. Until we get back together,6,255558408,Neesy24,2016-12-28 20:39:13 +0000,0,7,2017-06-09 15:01:32.90217,2017-06-09 15:01:32.90217,8.14209107859272e+17
584,https://t.co/UXp4bk3XJw,6,255558408,Neesy24,2016-12-28 20:23:27 +0000,0,1,2017-06-09 15:01:32.907539,2017-06-09 15:01:32.907539,8.14205139980526e+17
585,https://t.co/KVfp68hPd2,6,255558408,Neesy24,2016-12-28 06:18:46 +0000,0,1,2017-06-09 15:01:32.91311,2017-06-09 15:01:32.91311,8.13992570682569e+17
586,Well I'm gonna show you that you can,6,255558408,Neesy24,2016-12-27 20:42:32 +0000,1,8,2017-06-09 15:01:32.919164,2017-06-09 15:01:32.919164,8.13847556383973e+17
587,I never meant to hurt you,6,255558408,Neesy24,2016-12-27 20:32:34 +0000,0,6,2017-06-09 15:01:32.924199,2017-06-09 15:01:32.924199,8.13845049129791e+17
588,You even said yourself that you couldn't really be mad cause we weren't together.,6,255558408,Neesy24,2016-12-27 20:32:30 +0000,-1,14,2017-06-09 15:01:32.929329,2017-06-09 15:01:32.929329,8.1384502958431e+17
589,Whatever you say. I never meant to hurt you. I care about you n I really wanted this. Sorry for not showing you how much I care for you,6,255558408,Neesy24,2016-12-27 20:28:47 +0000,1,29,2017-06-09 15:01:32.934058,2017-06-09 15:01:32.934058,8.13844094980125e+17
590,Don't do me like that,6,255558408,Neesy24,2016-12-27 20:22:23 +0000,1,5,2017-06-09 15:01:32.938899,2017-06-09 15:01:32.938899,8.1384248289094e+17
591,I'm not lying. I don't even know or talk to the people you get mad about,6,255558408,Neesy24,2016-12-27 20:18:28 +0000,-2,16,2017-06-09 15:01:32.943665,2017-06-09 15:01:32.943665,8.13841501008654e+17
592,https://t.co/dofUYhTXnu,6,255558408,Neesy24,2016-12-27 20:17:41 +0000,0,1,2017-06-09 15:01:32.948648,2017-06-09 15:01:32.948648,8.13841301569503e+17
593,Alrighty,6,255558408,Neesy24,2016-12-27 20:17:12 +0000,0,1,2017-06-09 15:01:32.953685,2017-06-09 15:01:32.953685,8.13841180937044e+17
594,You didn't. I unfollowed the people you asked.,6,255558408,Neesy24,2016-12-27 20:17:05 +0000,0,8,2017-06-09 15:01:32.958604,2017-06-09 15:01:32.958604,8.13841152491266e+17
595,Promise. I'll drive there twice a week just to see you and show you I love you,6,255558408,Neesy24,2016-12-27 20:15:57 +0000,1,17,2017-06-09 15:01:32.964561,2017-06-09 15:01:32.964561,8.13840864048988e+17
596,One more,6,255558408,Neesy24,2016-12-27 20:15:29 +0000,0,2,2017-06-09 15:01:32.970644,2017-06-09 15:01:32.970644,8.13840747686494e+17
597,Just give me an actually chance,6,255558408,Neesy24,2016-12-27 20:05:52 +0000,0,6,2017-06-09 15:01:32.976228,2017-06-09 15:01:32.976228,8.13838330076991e+17
598,I've been honest,6,255558408,Neesy24,2016-12-27 20:05:36 +0000,1,3,2017-06-09 15:01:32.986874,2017-06-09 15:01:32.986874,8.13838259524608e+17
599,If you were serious I would cut everyone out of my life.,6,255558408,Neesy24,2016-12-27 20:04:30 +0000,-2,12,2017-06-09 15:01:32.99306,2017-06-09 15:01:32.99306,8.13837984722276e+17
600,That's it,6,255558408,Neesy24,2016-12-27 20:04:15 +0000,0,2,2017-06-09 15:01:33.000299,2017-06-09 15:01:33.000299,8.13837922550092e+17
601,She follows me on social media,6,255558408,Neesy24,2016-12-27 20:04:12 +0000,0,6,2017-06-09 15:01:33.004763,2017-06-09 15:01:33.004763,8.13837909467996e+17
602,No I don't.,6,255558408,Neesy24,2016-12-27 20:04:01 +0000,0,3,2017-06-09 15:01:33.008927,2017-06-09 15:01:33.008927,8.13837863381074e+17
603,It could,6,255558408,Neesy24,2016-12-27 19:43:18 +0000,0,2,2017-06-09 15:01:33.01335,2017-06-09 15:01:33.01335,8.13832651262067e+17
604,I just wanna be together and travel and have a home with you. We have so much in common and I want all of that. I hope you change your ...,6,255558408,Neesy24,2016-12-27 19:15:04 +0000,1,31,2017-06-09 15:01:33.017894,2017-06-09 15:01:33.017894,8.13825545989407e+17
605,I just want to see you.,6,255558408,Neesy24,2016-12-27 19:10:40 +0000,0,6,2017-06-09 15:01:33.022405,2017-06-09 15:01:33.022405,8.13824437963391e+17
606,I'll always care about you. Forever,6,255558408,Neesy24,2016-12-27 19:10:13 +0000,1,6,2017-06-09 15:01:33.026613,2017-06-09 15:01:33.026613,8.13824323752497e+17
607,Thanks,8,4824199033,_Trentfrazier1,2017-06-08 14:18:11 +0000,1,1,2017-06-09 18:56:08.108542,2017-06-09 18:56:08.108542,8.72820051212198e+17
608,🤦🏽‍♂️ wyd ?,8,610176896,BigPlayJay2,2017-06-04 21:44:04 +0000,0,3,2017-06-09 18:56:08.117152,2017-06-09 18:56:08.117152,8.71482712330293e+17
609,You walked right past us like u ain't see nobody,8,610176896,BigPlayJay2,2017-06-04 19:02:47 +0000,1,10,2017-06-09 18:56:08.121169,2017-06-09 18:56:08.121169,8.71442125522706e+17
610,Seen yo ass at the pool yesterday 😍😂,8,610176896,BigPlayJay2,2017-06-04 18:42:36 +0000,0,8,2017-06-09 18:56:08.124987,2017-06-09 18:56:08.124987,8.71437045469786e+17
611,No problem 💀,8,3374919381,alanaauston_,2017-06-04 00:44:54 +0000,0,3,2017-06-09 18:56:08.128829,2017-06-09 18:56:08.128829,8.71165831207678e+17
612,😂 somebody literally sent this to me three weeks ago on fb,8,3374919381,alanaauston_,2017-06-04 00:19:33 +0000,0,12,2017-06-09 18:56:08.13268,2017-06-09 18:56:08.13268,8.7115945299669e+17
613,"PASS THIS ALONG 🗣
Love 💝 is a wonderful thing to have. Relationships 💑👩‍❤️‍👩👨‍❤️‍👨 Marriage 💍 A family 🤰👪👨‍👩‍👧‍👦 are the best parts of ...",8,3374919381,alanaauston_,2017-06-04 00:19:15 +0000,3,25,2017-06-09 18:56:08.136367,2017-06-09 18:56:08.136367,8.71159378006639e+17
614,Smh i always kno what to say,8,505381840,lefty_long,2017-06-02 22:02:46 +0000,-1,7,2017-06-09 18:56:08.140303,2017-06-09 18:56:08.140303,8.70762641173643e+17
615,Before i meant,8,505381840,lefty_long,2017-06-02 21:34:02 +0000,0,3,2017-06-09 18:56:08.144469,2017-06-09 18:56:08.144469,8.70755410814349e+17
616,Didnt u just shoot urs😭,8,505381840,lefty_long,2017-06-02 21:30:53 +0000,0,5,2017-06-09 18:56:08.148568,2017-06-09 18:56:08.148568,8.7075461892132e+17
617,Lmao i meant when dont i,8,505381840,lefty_long,2017-06-02 21:21:13 +0000,0,6,2017-06-09 18:56:08.154537,2017-06-09 18:56:08.154537,8.70752185725968e+17
618,When i dont know what to say to u,8,505381840,lefty_long,2017-06-02 20:12:08 +0000,0,9,2017-06-09 18:56:08.15914,2017-06-09 18:56:08.15914,8.70734799190807e+17
619,Lmaoobutimnoteverybodyelseandyouknowthis,8,505381840,lefty_long,2017-06-02 20:06:53 +0000,0,1,2017-06-09 18:56:08.16354,2017-06-09 18:56:08.16354,8.70733479373394e+17
620,Ughh nbm,8,505381840,lefty_long,2017-06-02 19:23:14 +0000,0,2,2017-06-09 18:56:08.168111,2017-06-09 18:56:08.168111,8.7072249324553e+17
621,#shootyoshot,8,505381840,lefty_long,2017-06-02 19:07:20 +0000,0,1,2017-06-09 18:56:08.172371,2017-06-09 18:56:08.172371,8.70718493510992e+17
622,Lol ion like how im getting treated like everybody else😭,8,505381840,lefty_long,2017-06-02 18:33:14 +0000,3,10,2017-06-09 18:56:08.17703,2017-06-09 18:56:08.17703,8.70709910102659e+17
623,Mean while u soakin up the sun,8,505381840,lefty_long,2017-06-02 17:49:52 +0000,0,7,2017-06-09 18:56:08.181433,2017-06-09 18:56:08.181433,8.70698996095832e+17
624,https://t.co/pIVNmcfVtb,8,505381840,lefty_long,2017-06-02 16:46:15 +0000,0,1,2017-06-09 18:56:08.186381,2017-06-09 18:56:08.186381,8.70682988022866e+17
625,Snap?,8,584932251,dreamchaser25__,2017-05-27 07:03:47 +0000,0,1,2017-06-09 18:56:08.190307,2017-06-09 18:56:08.190307,8.6836207672882e+17
626,https://t.co/jkoTWnpmoK,8,51353836,BrandonIsWinnin,2017-05-26 22:52:59 +0000,0,1,2017-06-09 18:56:08.194335,2017-06-09 18:56:08.194335,8.6823856421514e+17
627,"Also very interesting, sorry I'm never on twitter",8,7.22800383211377e+17,quandontsaynun,2017-05-26 18:50:28 +0000,0,8,2017-06-09 18:56:08.198591,2017-06-09 18:56:08.198591,8.68177534151741e+17
628,Hey! What meal plan did you have? And was it enough for you? I'm trying to choose 😭,8,237920226,LyneseMarie__,2017-05-25 01:01:44 +0000,0,18,2017-06-09 18:56:08.202843,2017-06-09 18:56:08.202843,8.6754618773744e+17
629,i dont know🤔 but we can figure it out this weekend when im in the city 😏 https://t.co/JWZFbb5p3Y,8,8.46126101395132e+17,CarmenLaShaun,2017-05-24 15:40:26 +0000,0,18,2017-06-09 18:56:08.207168,2017-06-09 18:56:08.207168,8.67404935528419e+17
630,😂,8,51353836,BrandonIsWinnin,2017-05-24 06:29:39 +0000,0,1,2017-06-09 18:56:08.211414,2017-06-09 18:56:08.211414,8.67266324082328e+17
631,https://t.co/sQ332Gwn7y,8,51353836,BrandonIsWinnin,2017-05-24 03:10:09 +0000,0,1,2017-06-09 18:56:08.21565,2017-06-09 18:56:08.21565,8.67216119152693e+17
632,Love you most sis❤️,8,2948440432,kweens__,2017-05-16 06:40:37 +0000,1,4,2017-06-09 18:56:08.220038,2017-06-09 18:56:08.220038,8.6436998320314e+17
633,I wouldnt steer ya wrong😭but just like any other nigga just play your role and see how he unfold💯,8,2948440432,kweens__,2017-05-16 06:37:02 +0000,2,19,2017-06-09 18:56:08.224444,2017-06-09 18:56:08.224444,8.64369080492544e+17
634,"Lmao girl yes I went to high school with him thats my nigga🤘🏽 he cool asl tho he never been the type to be in the mix, he real caring lol...",8,2948440432,kweens__,2017-05-16 06:34:07 +0000,3,31,2017-06-09 18:56:08.228765,2017-06-09 18:56:08.228765,8.64368346946355e+17
635,😂he trying to talk to you?,8,2948440432,kweens__,2017-05-16 06:30:38 +0000,0,6,2017-06-09 18:56:08.232804,2017-06-09 18:56:08.232804,8.64367467975418e+17
636,Thank you 🌚,8,2955471645,BonnieEspinozaa,2017-05-15 03:28:53 +0000,1,3,2017-06-09 18:56:08.237465,2017-06-09 18:56:08.237465,8.6395934325495e+17
637,Don't retweet this you are gorgeous https://t.co/puPIm9zwGc,8,2955471645,BonnieEspinozaa,2017-05-15 02:42:11 +0000,1,7,2017-06-09 18:56:08.242476,2017-06-09 18:56:08.242476,8.63947590886445e+17
638,You are in shape ma!,8,2955471645,BonnieEspinozaa,2017-05-12 15:29:56 +0000,0,5,2017-06-09 18:56:08.246622,2017-06-09 18:56:08.246622,8.63053637085516e+17
639,Ma'am stop speaking about my problems you can't relate to https://t.co/K32bgfeA4T,8,2955471645,BonnieEspinozaa,2017-05-12 03:45:14 +0000,0,11,2017-06-09 18:56:08.251806,2017-06-09 18:56:08.251806,8.62876294400356e+17
640,"I'm just going to trust what Carmen said because the more I overthink, the more unnecessary stress",8,1619087641,Col_zeraiche,2017-05-10 04:15:59 +0000,1,17,2017-06-09 18:56:08.256447,2017-06-09 18:56:08.256447,8.62159257755685e+17
641,Isn't just from 8-10?,8,1619087641,Col_zeraiche,2017-05-10 04:14:09 +0000,0,4,2017-06-09 18:56:08.260707,2017-06-09 18:56:08.260707,8.62158796453532e+17
642,yeah😩,8,1619087641,Col_zeraiche,2017-05-10 03:36:15 +0000,0,1,2017-06-09 18:56:08.266063,2017-06-09 18:56:08.266063,8.62149256861417e+17
643,Yeah it said all sections,8,1619087641,Col_zeraiche,2017-05-10 03:29:50 +0000,0,5,2017-06-09 18:56:08.27027,2017-06-09 18:56:08.27027,8.62147641186111e+17
644,also the fact that it's all of the SPAN 200 sections in an auditorium in the Armory makes me feel like there will be more,8,1619087641,Col_zeraiche,2017-05-10 03:29:13 +0000,1,25,2017-06-09 18:56:08.274407,2017-06-09 18:56:08.274407,8.62147484981875e+17
645,exactly!,8,1619087641,Col_zeraiche,2017-05-10 03:28:28 +0000,0,1,2017-06-09 18:56:08.279222,2017-06-09 18:56:08.279222,8.62147299241329e+17
646,we're gonna smash it💕,8,1619087641,Col_zeraiche,2017-05-10 03:08:42 +0000,0,4,2017-06-09 18:56:08.285428,2017-06-09 18:56:08.285428,8.62142323546894e+17
647,I've been studying what she gave us in the PowerPoint,8,1619087641,Col_zeraiche,2017-05-10 03:08:03 +0000,0,10,2017-06-09 18:56:08.290676,2017-06-09 18:56:08.290676,8.62142161730621e+17
648,Girl I hope so😭,8,1619087641,Col_zeraiche,2017-05-10 03:07:40 +0000,1,4,2017-06-09 18:56:08.295347,2017-06-09 18:56:08.295347,8.62142062136832e+17
649,so*,8,1619087641,Col_zeraiche,2017-05-10 03:06:10 +0000,0,1,2017-06-09 18:56:08.2992,2017-06-09 18:56:08.2992,8.62141684406211e+17
650,Yeah I think,8,1619087641,Col_zeraiche,2017-05-10 03:06:02 +0000,0,3,2017-06-09 18:56:08.303186,2017-06-09 18:56:08.303186,8.62141652055581e+17
651,Hang out with me one day when you get back ?,8,2590086204,JocLanier,2017-05-07 01:00:43 +0000,0,11,2017-06-09 18:56:08.314337,2017-06-09 18:56:08.314337,8.61022952975938e+17
652,Harold Washington Dt 🙄,8,2590086204,JocLanier,2017-05-07 01:00:18 +0000,0,4,2017-06-09 18:56:08.31877,2017-06-09 18:56:08.31877,8.61022847455592e+17
653,I'm ready for summer too Frfr . When do you come back?,8,2590086204,JocLanier,2017-05-06 19:21:41 +0000,1,12,2017-06-09 18:56:08.322862,2017-06-09 18:56:08.322862,8.60937631827407e+17
654,"michaela👑❣, will you join us next time?  https://t.co/Xahrr4Xpkc",8,4362659478,SmallBizFest,2017-05-04 14:35:19 +0000,0,8,2017-06-09 18:56:08.326721,2017-06-09 18:56:08.326721,8.60140789447438e+17
655,You're beautiful as well 🤗,8,2955471645,BonnieEspinozaa,2017-05-03 19:27:52 +0000,2,5,2017-06-09 18:56:08.330578,2017-06-09 18:56:08.330578,8.59852023117865e+17
656,Thank you 😩😩😩,8,2955471645,BonnieEspinozaa,2017-05-03 19:27:36 +0000,1,3,2017-06-09 18:56:08.334406,2017-06-09 18:56:08.334406,8.59851956478775e+17
657,Thank you and so are you 💛 https://t.co/YN4241oMwL,8,2955471645,BonnieEspinozaa,2017-05-03 07:08:05 +0000,1,8,2017-06-09 18:56:08.33828,2017-06-09 18:56:08.33828,8.59665850982433e+17
658,Ma'am I gained it too and it shows on me. you're gorgeous regardless. You are face and body aspirations https://t.co/cJ9tZeElyC,8,2955471645,BonnieEspinozaa,2017-05-03 05:51:48 +0000,1,20,2017-06-09 18:56:08.342342,2017-06-09 18:56:08.342342,8.59646652268917e+17
659,Don't retweet this like you can relate to our problems !! https://t.co/uvzosouml8,8,2955471645,BonnieEspinozaa,2017-05-03 05:47:00 +0000,1,12,2017-06-09 18:56:08.3462,2017-06-09 18:56:08.3462,8.59645447245353e+17
660,That's 💯💯💯. Talk to you later,8,585379153,Squallamytweets,2017-05-01 00:57:28 +0000,0,6,2017-06-09 18:56:08.350051,2017-06-09 18:56:08.350051,8.58847807008014e+17
661,Yeah me too and Ive been straight wish things would of been better but it will get better eventually.,8,585379153,Squallamytweets,2017-04-29 19:43:25 +0000,2,19,2017-06-09 18:56:08.354085,2017-06-09 18:56:08.354085,8.58406386446762e+17
662,Hi Michaela how have you been haven't seen you around campus for awhile m,8,585379153,Squallamytweets,2017-04-29 17:21:14 +0000,0,14,2017-06-09 18:56:08.358928,2017-06-09 18:56:08.358928,8.58370604096999e+17
663,https://t.co/JDbP0XIhS9,8,51353836,BrandonIsWinnin,2017-04-27 03:58:23 +0000,0,1,2017-06-09 18:56:08.362797,2017-06-09 18:56:08.362797,8.57443783495082e+17
664,Ok. My number is 7736641018,8,7.40003755500933e+17,schoolboylonnie,2017-04-26 18:26:40 +0000,1,5,2017-06-09 18:56:08.366696,2017-06-09 18:56:08.366696,8.57299908621193e+17
665,No trust me bb girl you aren't bothering me at all. Lol I've just been so busy with work. I'll do better trust me 😅,8,7.40003755500933e+17,schoolboylonnie,2017-04-26 14:19:41 +0000,4,25,2017-06-09 18:56:08.370635,2017-06-09 18:56:08.370635,8.57237750663315e+17
666,Lol,8,51353836,BrandonIsWinnin,2017-04-26 08:04:13 +0000,1,1,2017-06-09 18:56:08.374467,2017-06-09 18:56:08.374467,8.57143264130019e+17
667,Ass caught his attention,8,51353836,BrandonIsWinnin,2017-04-26 08:01:19 +0000,0,4,2017-06-09 18:56:08.37826,2017-06-09 18:56:08.37826,8.57142532018405e+17
668,Lol,8,51353836,BrandonIsWinnin,2017-04-26 08:01:11 +0000,1,1,2017-06-09 18:56:08.382061,2017-06-09 18:56:08.382061,8.57142498334003e+17
669,https://t.co/EoTlzaIM7e,8,51353836,BrandonIsWinnin,2017-04-26 07:28:55 +0000,0,1,2017-06-09 18:56:08.385901,2017-06-09 18:56:08.385901,8.57134380824883e+17
670,I died,8,51353836,BrandonIsWinnin,2017-04-25 07:21:05 +0000,0,2,2017-06-09 18:56:08.389694,2017-06-09 18:56:08.389694,8.56770022290711e+17
671,https://t.co/xHAQbnDoDp,8,51353836,BrandonIsWinnin,2017-04-25 07:12:42 +0000,0,1,2017-06-09 18:56:08.393507,2017-06-09 18:56:08.393507,8.56767909586244e+17
672,Good night💕,8,7.40003755500933e+17,schoolboylonnie,2017-04-25 05:07:47 +0000,1,2,2017-06-09 18:56:08.39731,2017-06-09 18:56:08.39731,8.56736472254362e+17
673,Hey sorry for the late response I know I'm horrible. I'd like to get together soon to do work. I'll let you know my schedule for sure,8,7.40003755500933e+17,schoolboylonnie,2017-04-25 05:07:42 +0000,-1,27,2017-06-09 18:56:08.401272,2017-06-09 18:56:08.401272,8.5673645124089e+17
674,You don't look like the type to not have anybody,8,7.22800383211377e+17,quandontsaynun,2017-04-24 19:05:50 +0000,1,10,2017-06-09 18:56:08.405183,2017-06-09 18:56:08.405183,8.56584988002857e+17
675,Where will you be living next year? In dorms?,8,7.40003755500933e+17,schoolboylonnie,2017-04-24 15:58:26 +0000,0,9,2017-06-09 18:56:08.409002,2017-06-09 18:56:08.409002,8.56537826573378e+17
676,Lmao. Can't wait for this year to be over,8,7.40003755500933e+17,schoolboylonnie,2017-04-24 15:58:15 +0000,0,9,2017-06-09 18:56:08.412859,2017-06-09 18:56:08.412859,8.5653778106094e+17
677,Like I'm stacked for the week,8,7.40003755500933e+17,schoolboylonnie,2017-04-24 15:02:54 +0000,1,6,2017-06-09 18:56:08.416705,2017-06-09 18:56:08.416705,8.56523853002146e+17
678,My dumb ass went out and completely forgot about all the assignments I have this week lol,8,7.40003755500933e+17,schoolboylonnie,2017-04-24 15:02:47 +0000,0,17,2017-06-09 18:56:08.420529,2017-06-09 18:56:08.420529,8.56523821838479e+17
679,Lmfao just like a college student should,8,7.40003755500933e+17,schoolboylonnie,2017-04-24 15:02:26 +0000,1,7,2017-06-09 18:56:08.424414,2017-06-09 18:56:08.424414,8.56523734697607e+17
680,How'd your weekend go?,8,7.40003755500933e+17,schoolboylonnie,2017-04-24 14:27:13 +0000,0,4,2017-06-09 18:56:08.429614,2017-06-09 18:56:08.429614,8.56514871764165e+17
681,Thank you so much 💕💕 I just saw this. That's so sweet of you,8,7.40003755500933e+17,schoolboylonnie,2017-04-24 14:27:05 +0000,2,14,2017-06-09 18:56:08.433565,2017-06-09 18:56:08.433565,8.56514840516547e+17
682,Damn &amp; ok❤️,8,2322419009,TrillPinkkk,2017-04-24 02:48:05 +0000,1,3,2017-06-09 18:56:08.437846,2017-06-09 18:56:08.437846,8.56338928810566e+17
683, https://t.co/lHjATSQRoi,8,2322419009,TrillPinkkk,2017-04-24 02:46:55 +0000,0,1,2017-06-09 18:56:08.442051,2017-06-09 18:56:08.442051,8.56338638015271e+17
684,I'm still here,8,3282990204,_nosikeee,2017-04-20 01:44:30 +0000,0,3,2017-06-09 18:56:08.446028,2017-06-09 18:56:08.446028,8.54873375705108e+17
685,I'm at LAR now if your able to come,8,3282990204,_nosikeee,2017-04-20 00:27:48 +0000,0,9,2017-06-09 18:56:08.449874,2017-06-09 18:56:08.449874,8.54854073719431e+17
686,It's $15 now sorry,8,3282990204,_nosikeee,2017-04-19 23:20:37 +0000,-1,4,2017-06-09 18:56:08.453686,2017-06-09 18:56:08.453686,8.54837167507595e+17
687,Yea lol. This school year is hectic. We should get together some time over break,8,7.40003755500933e+17,schoolboylonnie,2017-04-19 14:51:35 +0000,1,15,2017-06-09 18:56:08.45753,2017-06-09 18:56:08.45753,8.54709064407953e+17
